Wakefield Council Purchase Card Spend for Quarter 1st July 2018 to 30th September 2018,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),SERCOP URI,Supplier Name,Purpose of Spend,Type,TransNo,Seq No,Payment Date,Net Amount,Irrecoverable VAT,Merchant Category,P-Card Tran,Contract,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,14,118.31,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,17,129.57,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,35,129.65,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,514,131.43,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,104,132.18,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,111,133.34,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,108,133.99,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,177,138.51,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,23,138.51,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,26,138.74,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,45,139.35,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,390,142.57,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,168,143.92,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,153,144.31,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,50,149.44,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,47,156.28,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,369,156.45,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,531,158.71,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,458,161.40,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,249,167.37,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,147,172.64,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,98,177.18,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,135,182.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,409,188.28,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,340,191.83,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,322,201.56,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,74,267.41,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,184,346.49,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,929,29.98,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,928,145.64,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,524,82.27,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,L,Cultural and Related Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,302,7.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,903,5.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,18/09/2018,161042,65,5.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,W M MORRISON PLC,Purchase of Food & Drink,Revenue,24/08/2018,161035,259,8.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,W M MORRISON PLC,Purchase of Food & Drink,Revenue,21/09/2018,161043,444,13.98,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,23/07/2018,161026,835,5.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,866,44.44,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,W M MORRISON PLC,Purchase of Food & Drink,Revenue,24/08/2018,161035,225,3.40,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,W M MORRISON PLC,Purchase of Food & Drink,Revenue,17/07/2018,161025,235,2.70,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,REGENCULT,A,Net (Surplus) / Deficit of Trading Operations,W M MORRISON PLC,Purchase of Food & Drink,Revenue,14/09/2018,161041,443,6.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,6,Housing Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,14/08/2018,161033,28,8.65,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,29/08/2018,161036,99,8.00,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,485,0.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,195,11.67,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,484,25.02,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,159,27.82,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,99,38.46,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,571,7.16,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,573,7.82,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,445,9.15,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,319,17.46,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,150,20.03,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,151,107.32,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,446,113.48,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,320,175.62,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,574,226.25,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,572,255.28,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,21,25.89,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,29,40.74,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,28,123.62,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,20,133.90,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,CHILDYOU,4,Children´s and Education Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,24/08/2018,161035,354,47.51,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,23/07/2018,161026,877,4.62,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,10/08/2018,161032,281,22.03,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,BUSINESS,1,Central Services,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,478,22.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,516,0.08,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,194,7.35,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,517,20.04,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,123,0.46,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,118,0.96,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,477,2.04,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,1275,2.12,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,156,2.12,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,38,2.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,192,2.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,316,2.32,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,245,2.62,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,409,4.18,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,716,4.42,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,598,5.72,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,625,6.54,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,96,6.87,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,559,7.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,336,7.34,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,21,7.86,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,392,8.37,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,336,8.45,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,154,8.50,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,57,9.24,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,1210,9.33,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,943,9.75,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,280,10.67,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,252,11.87,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,219,12.84,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,401,14.82,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,1348,16.94,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,838,17.28,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,1011,18.05,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,365,18.29,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,525,18.58,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,324,19.77,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,541,19.83,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,09/07/2018,161022,68,20.32,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,346,20.47,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,07/09/2018,161038,326,23.20,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,212,23.54,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,396,23.80,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
Wakefield MDC,E08000036,30/09/2018,ADULTS,7,Adult Social Care,W M MORRISON PLC,Purchase of Food & Drink,Revenue,06/08/2018,161031,516,26.61,Nil,GROCERY STORES SUPERMARKETS,GPC,Not Yet Available,,,,,,
